transaction_id,card_number,transaction_date,transaction_timestamp,merchant_name,category,amount,currency,status,description,created_at,updated_at
TXN_000752,****-****-****-4463,2025-05-10,2025-05-10T09:57:20.765209,SPOTIFY,HEALTHCARE,5.2,USD,DECLINED,Purchase at SPOTIFY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000753,****-****-****-7126,2025-07-31,2025-07-31T09:57:20.765209,SUBWAY,EDUCATION,7.57,USD,COMPLETED,Purchase at SUBWAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000754,****-****-****-6097,2025-08-27,2025-08-27T09:57:20.765209,NETFLIX,GAS,57.61,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000755,****-****-****-1474,2025-07-30,2025-07-30T09:57:20.765209,TARGET,EDUCATION,7.77,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000756,****-****-****-1541,2025-06-08,2025-06-08T09:57:20.765209,STARBUCKS,ENTERTAINMENT,279.33,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000757,****-****-****-7035,2025-07-19,2025-07-19T09:57:20.765209,SPOTIFY,SHOPPING,32.89,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000758,****-****-****-1500,2025-08-25,2025-08-25T09:57:20.765209,COSTCO,GAS,24.16,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000759,****-****-****-3909,2025-08-21,2025-08-21T09:57:20.765209,SAFEWAY,HEALTHCARE,8.51,USD,DECLINED,Purchase at SAFEWAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000760,****-****-****-6730,2025-08-17,2025-08-17T09:57:20.765209,KROGER,EDUCATION,40.46,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000761,****-****-****-1449,2025-06-23,2025-06-23T09:57:20.765209,SHELL,SHOPPING,11.3,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000762,****-****-****-4626,2025-05-29,2025-05-29T09:57:20.765209,KROGER,ENTERTAINMENT,22.69,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000763,****-****-****-7709,2025-10-08,2025-10-08T09:57:20.765209,SPOTIFY,SHOPPING,259.84,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000764,****-****-****-3167,2025-10-09,2025-10-09T09:57:20.765209,AMAZON.COM,HEALTHCARE,18.25,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000765,****-****-****-5135,2025-09-18,2025-09-18T09:57:20.765209,AMAZON.COM,ENTERTAINMENT,63.39,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000766,****-****-****-7168,2025-07-05,2025-07-05T09:57:20.765209,LYFT,TRANSPORTATION,9.94,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000767,****-****-****-8646,2025-08-13,2025-08-13T09:57:20.765209,LYFT,ENTERTAINMENT,19.39,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000768,****-****-****-2676,2025-08-29,2025-08-29T09:57:20.765209,SAFEWAY,TRANSPORTATION,118.01,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000769,****-****-****-5631,2025-10-04,2025-10-04T09:57:20.765209,MICROSOFT,EDUCATION,10.73,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000770,****-****-****-6509,2025-05-15,2025-05-15T09:57:20.765209,SUBWAY,GAS,123.03,USD,PENDING,Purchase at SUBWAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000771,****-****-****-5278,2025-09-28,2025-09-28T09:57:20.765209,GOOGLE PLAY,SHOPPING,40.76,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000772,****-****-****-3456,2025-10-01,2025-10-01T09:57:20.765209,APPLE.COM,ENTERTAINMENT,11.44,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000773,****-****-****-7620,2025-06-18,2025-06-18T09:57:20.765209,STARBUCKS,TRAVEL,37.8,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000774,****-****-****-9148,2025-10-09,2025-10-09T09:57:20.765209,TARGET,GROCERIES,53.12,USD,PENDING,Purchase at TARGET,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000775,****-****-****-7361,2025-06-23,2025-06-23T09:57:20.765209,HOME DEPOT,TRANSPORTATION,37.41,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000776,****-****-****-6622,2025-09-14,2025-09-14T09:57:20.765209,KROGER,ENTERTAINMENT,4.18,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000777,****-****-****-6873,2025-06-13,2025-06-13T09:57:20.765209,DOMINOS,HEALTHCARE,9.71,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000778,****-****-****-5813,2025-05-31,2025-05-31T09:57:20.765209,DOMINOS,RESTAURANTS,15.68,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000779,****-****-****-3999,2025-05-20,2025-05-20T09:57:20.765209,LYFT,EDUCATION,18.64,USD,DECLINED,Purchase at LYFT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000780,****-****-****-6820,2025-07-12,2025-07-12T09:57:20.765209,SHELL,ENTERTAINMENT,37.36,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000781,****-****-****-7089,2025-07-05,2025-07-05T09:57:20.765209,HOME DEPOT,UTILITIES,23.99,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000782,****-****-****-8709,2025-07-02,2025-07-02T09:57:20.765209,MCDONALDS,GAS,5.28,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000783,****-****-****-2166,2025-09-27,2025-09-27T09:57:20.765209,KROGER,TRAVEL,29.38,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000784,****-****-****-7253,2025-06-06,2025-06-06T09:57:20.765209,PIZZA HUT,GAS,36.99,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000785,****-****-****-3250,2025-08-01,2025-08-01T09:57:20.765209,STARBUCKS,RESTAURANTS,35.16,USD,PENDING,Purchase at STARBUCKS,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000786,****-****-****-8496,2025-07-14,2025-07-14T09:57:20.765209,HOME DEPOT,TRAVEL,59.19,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000787,****-****-****-6449,2025-06-03,2025-06-03T09:57:20.765209,SHELL,HEALTHCARE,46.24,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000788,****-****-****-1077,2025-06-02,2025-06-02T09:57:20.765209,GOOGLE PLAY,GROCERIES,31.79,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000789,****-****-****-3595,2025-06-10,2025-06-10T09:57:20.765209,NETFLIX,TRAVEL,18.72,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000790,****-****-****-8105,2025-05-10,2025-05-10T09:57:20.765209,TARGET,TRAVEL,3.82,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000791,****-****-****-7280,2025-07-30,2025-07-30T09:57:20.765209,HOME DEPOT,HEALTHCARE,30.86,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000792,****-****-****-1230,2025-09-01,2025-09-01T09:57:20.765209,SPOTIFY,UTILITIES,24.72,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000793,****-****-****-1067,2025-08-31,2025-08-31T09:57:20.765209,SPOTIFY,GROCERIES,26.35,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000794,****-****-****-6113,2025-06-20,2025-06-20T09:57:20.765209,UBER,UTILITIES,5.6,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000795,****-****-****-6015,2025-07-25,2025-07-25T09:57:20.765209,PIZZA HUT,TRAVEL,6.81,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000796,****-****-****-8469,2025-04-29,2025-04-29T09:57:20.765209,APPLE.COM,SHOPPING,57.58,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000797,****-****-****-8105,2025-09-17,2025-09-17T09:57:20.765209,PIZZA HUT,UTILITIES,19.31,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000798,****-****-****-6885,2025-05-22,2025-05-22T09:57:20.765209,GOOGLE PLAY,HEALTHCARE,39.71,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000799,****-****-****-4742,2025-05-30,2025-05-30T09:57:20.765209,COSTCO,GROCERIES,20.66,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000800,****-****-****-9267,2025-05-21,2025-05-21T09:57:20.765209,SPOTIFY,GROCERIES,20.69,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000801,****-****-****-5190,2025-07-20,2025-07-20T09:57:20.765209,STARBUCKS,TRANSPORTATION,51.33,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000802,****-****-****-1785,2025-09-24,2025-09-24T09:57:20.765209,STARBUCKS,TRAVEL,11.99,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000803,****-****-****-2897,2025-10-02,2025-10-02T09:57:20.765209,AMAZON.COM,GROCERIES,22.11,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000804,****-****-****-5140,2025-07-24,2025-07-24T09:57:20.765209,WALMART,EDUCATION,12.65,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000805,****-****-****-5933,2025-05-27,2025-05-27T09:57:20.765209,SPOTIFY,GROCERIES,13.01,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000806,****-****-****-3247,2025-05-13,2025-05-13T09:57:20.765209,PIZZA HUT,SHOPPING,14.74,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000807,****-****-****-2928,2025-05-14,2025-05-14T09:57:20.765209,PIZZA HUT,TRAVEL,25.08,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000808,****-****-****-4272,2025-05-15,2025-05-15T09:57:20.765209,SUBWAY,ENTERTAINMENT,12.44,USD,COMPLETED,Purchase at SUBWAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000809,****-****-****-7713,2025-08-29,2025-08-29T09:57:20.765209,SPOTIFY,UTILITIES,70.51,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000810,****-****-****-4402,2025-04-28,2025-04-28T09:57:20.765209,DOMINOS,HEALTHCARE,8.21,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000811,****-****-****-1044,2025-08-19,2025-08-19T09:57:20.765209,GOOGLE PLAY,ENTERTAINMENT,16.66,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000812,****-****-****-9095,2025-05-10,2025-05-10T09:57:20.765209,WALMART,TRAVEL,12.94,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000813,****-****-****-2659,2025-05-11,2025-05-11T09:57:20.765209,PIZZA HUT,GAS,85.37,USD,DECLINED,Purchase at PIZZA HUT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000814,****-****-****-5850,2025-09-29,2025-09-29T09:57:20.765209,UBER,HEALTHCARE,24.45,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000815,****-****-****-1646,2025-04-30,2025-04-30T09:57:20.765209,WALMART,RESTAURANTS,56.36,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000816,****-****-****-2898,2025-07-19,2025-07-19T09:57:20.765209,GOOGLE PLAY,TRANSPORTATION,4.55,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000817,****-****-****-3793,2025-04-29,2025-04-29T09:57:20.765209,AMAZON.COM,RESTAURANTS,26.23,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000818,****-****-****-2522,2025-08-08,2025-08-08T09:57:20.765209,SAFEWAY,SHOPPING,48.89,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000819,****-****-****-7566,2025-07-14,2025-07-14T09:57:20.765209,NETFLIX,GAS,21.81,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000820,****-****-****-8835,2025-08-12,2025-08-12T09:57:20.765209,LYFT,TRANSPORTATION,58.29,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000821,****-****-****-3171,2025-10-01,2025-10-01T09:57:20.765209,NETFLIX,GAS,11.97,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000822,****-****-****-7816,2025-05-03,2025-05-03T09:57:20.765209,NETFLIX,GAS,82.22,USD,DECLINED,Purchase at NETFLIX,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000823,****-****-****-3969,2025-08-19,2025-08-19T09:57:20.765209,KROGER,HEALTHCARE,200.12,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000824,****-****-****-3140,2025-07-18,2025-07-18T09:57:20.765209,SAFEWAY,GROCERIES,13.97,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000825,****-****-****-8220,2025-08-20,2025-08-20T09:57:20.765209,WALMART,TRANSPORTATION,12.86,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000826,****-****-****-9598,2025-06-23,2025-06-23T09:57:20.765209,GOOGLE PLAY,GROCERIES,85.92,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000827,****-****-****-6542,2025-09-12,2025-09-12T09:57:20.765209,KROGER,ENTERTAINMENT,97.47,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000828,****-****-****-8091,2025-10-11,2025-10-11T09:57:20.765209,SAFEWAY,GAS,11.91,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000829,****-****-****-7305,2025-06-20,2025-06-20T09:57:20.765209,SUBWAY,UTILITIES,13.19,USD,COMPLETED,Purchase at SUBWAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000830,****-****-****-1190,2025-09-07,2025-09-07T09:57:20.765209,SAFEWAY,GROCERIES,15.15,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000831,****-****-****-9123,2025-05-28,2025-05-28T09:57:20.765209,PIZZA HUT,HEALTHCARE,5.24,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000832,****-****-****-4946,2025-05-07,2025-05-07T09:57:20.765209,SUBWAY,UTILITIES,8.02,USD,COMPLETED,Purchase at SUBWAY,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000833,****-****-****-4648,2025-06-28,2025-06-28T09:57:20.765209,STARBUCKS,EDUCATION,7.36,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000834,****-****-****-2291,2025-07-23,2025-07-23T09:57:20.765209,COSTCO,ENTERTAINMENT,9.32,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000835,****-****-****-9166,2025-09-11,2025-09-11T09:57:20.765209,MCDONALDS,GAS,19.4,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.773210,2025-10-15T09:57:20.773210
TXN_000836,****-****-****-2681,2025-05-18,2025-05-18T09:57:20.765209,SUBWAY,GROCERIES,25.39,USD,COMPLETED,Purchase at SUBWAY,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000837,****-****-****-1002,2025-04-27,2025-04-27T09:57:20.765209,DOMINOS,EDUCATION,94.68,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000838,****-****-****-9328,2025-09-19,2025-09-19T09:57:20.765209,SAFEWAY,SHOPPING,7.4,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000839,****-****-****-6953,2025-10-02,2025-10-02T09:57:20.765209,MCDONALDS,UTILITIES,53.75,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000840,****-****-****-8751,2025-06-14,2025-06-14T09:57:20.765209,MCDONALDS,UTILITIES,16.22,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000841,****-****-****-2596,2025-07-20,2025-07-20T09:57:20.765209,MCDONALDS,GAS,19.12,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000842,****-****-****-6818,2025-06-13,2025-06-13T09:57:20.765209,AMAZON.COM,UTILITIES,39.44,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000843,****-****-****-7125,2025-07-01,2025-07-01T09:57:20.765209,DOMINOS,EDUCATION,6.54,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000844,****-****-****-3301,2025-04-29,2025-04-29T09:57:20.765209,NETFLIX,HEALTHCARE,29.44,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000845,****-****-****-4209,2025-07-31,2025-07-31T09:57:20.765209,WALMART,SHOPPING,23.72,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000846,****-****-****-4122,2025-07-27,2025-07-27T09:57:20.765209,SPOTIFY,HEALTHCARE,32.87,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000847,****-****-****-3018,2025-05-15,2025-05-15T09:57:20.765209,HOME DEPOT,GROCERIES,26.82,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000848,****-****-****-9260,2025-08-11,2025-08-11T09:57:20.765209,MCDONALDS,TRAVEL,234.0,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000849,****-****-****-1795,2025-08-23,2025-08-23T09:57:20.765209,AMAZON.COM,EDUCATION,10.61,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000850,****-****-****-9328,2025-08-06,2025-08-06T09:57:20.765209,KROGER,HEALTHCARE,11.81,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000851,****-****-****-3103,2025-06-02,2025-06-02T09:57:20.765209,KROGER,RESTAURANTS,10.77,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000852,****-****-****-6273,2025-10-03,2025-10-03T09:57:20.765209,SAFEWAY,TRAVEL,11.53,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000853,****-****-****-5067,2025-07-25,2025-07-25T09:57:20.765209,HOME DEPOT,TRAVEL,10.62,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000854,****-****-****-3185,2025-07-14,2025-07-14T09:57:20.765209,APPLE.COM,HEALTHCARE,65.96,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000855,****-****-****-9975,2025-09-19,2025-09-19T09:57:20.765209,PIZZA HUT,SHOPPING,83.14,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000856,****-****-****-4435,2025-09-06,2025-09-06T09:57:20.765209,SPOTIFY,ENTERTAINMENT,11.35,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000857,****-****-****-3913,2025-07-01,2025-07-01T09:57:20.765209,MICROSOFT,RESTAURANTS,8.74,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000858,****-****-****-6771,2025-10-12,2025-10-12T09:57:20.765209,GOOGLE PLAY,GAS,32.18,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000859,****-****-****-9747,2025-09-14,2025-09-14T09:57:20.765209,KROGER,TRANSPORTATION,11.56,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000860,****-****-****-2744,2025-08-04,2025-08-04T09:57:20.765209,AMAZON.COM,EDUCATION,37.82,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000861,****-****-****-4275,2025-05-25,2025-05-25T09:57:20.765209,STARBUCKS,GROCERIES,24.6,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000862,****-****-****-3399,2025-05-29,2025-05-29T09:57:20.765209,APPLE.COM,SHOPPING,4.41,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000863,****-****-****-9866,2025-10-11,2025-10-11T09:57:20.765209,APPLE.COM,ENTERTAINMENT,94.4,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000864,****-****-****-4675,2025-08-11,2025-08-11T09:57:20.765209,WALMART,TRAVEL,121.01,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000865,****-****-****-9370,2025-09-08,2025-09-08T09:57:20.765209,COSTCO,ENTERTAINMENT,10.88,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000866,****-****-****-7251,2025-10-13,2025-10-13T09:57:20.765209,APPLE.COM,GROCERIES,13.63,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000867,****-****-****-1881,2025-10-10,2025-10-10T09:57:20.765209,GOOGLE PLAY,EDUCATION,26.73,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000868,****-****-****-8259,2025-06-21,2025-06-21T09:57:20.765209,SPOTIFY,TRAVEL,28.06,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000869,****-****-****-9955,2025-09-27,2025-09-27T09:57:20.765209,MICROSOFT,TRAVEL,38.8,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000870,****-****-****-8353,2025-06-07,2025-06-07T09:57:20.765209,SPOTIFY,SHOPPING,149.94,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000871,****-****-****-3847,2025-10-09,2025-10-09T09:57:20.765209,SHELL,RESTAURANTS,16.83,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000872,****-****-****-8020,2025-05-18,2025-05-18T09:57:20.765209,COSTCO,GROCERIES,9.04,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000873,****-****-****-5178,2025-06-24,2025-06-24T09:57:20.765209,TARGET,RESTAURANTS,5.06,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000874,****-****-****-3518,2025-08-15,2025-08-15T09:57:20.765209,TARGET,GROCERIES,9.67,USD,DECLINED,Purchase at TARGET,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
TXN_000875,****-****-****-5934,2025-09-17,2025-09-17T09:57:20.765209,STARBUCKS,TRAVEL,19.43,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.774209,2025-10-15T09:57:20.774209
